"is_apartment","is_house","less_than_10_years_old","more_than_20_years_old","between_10_and_20_years_old","garages","administration_price","baths","lat","lng","price","price_m2","rooms","total_area_m2"
0,1,0,1,0,3,115000,3,4.662092,-74.12741,850000000,4066985.6459330143,3,209.0
0,1,0,0,1,2,375000,4,4.732949,-74.03161,720000000,4528301.886792453,4,159.0
1,0,0,0,1,2,448000,3,4.691,-74.083,699000000,6185840.707964602,3,113.0
1,0,1,0,0,2,414000,3,4.716,-74.033,489000000,5752941.176470588,2,85.0
1,0,0,0,1,1,420000,2,4.722166,-74.0472,620000000,5535714.285714285,2,112.0
1,0,1,0,0,1,300000,2,4.7547054,-74.03655,350000000,5147058.823529412,3,68.0
1,0,0,0,1,2,392700,2,4.643503,-74.106575,710000000,6974459.7249508845,3,101.8
1,0,0,1,0,2,200000,2,4.6500072,-74.09029,440000000,4888888.888888889,3,90.0
1,0,0,0,1,2,270000,1,4.7277465,-74.04485,240000000,5333333.333333333,1,45.0
1,0,1,0,0,1,225900,2,4.741465,-74.05393,540000000,7200000.0,3,75.0
1,0,0,1,0,2,380000,3,4.732923,-74.039604,396000000,4258064.516129033,3,93.0
1,0,1,0,0,1,331000,2,4.728107,-74.043526,325000000,6132075.471698113,1,53.0
1,0,0,1,0,2,380000,3,4.730859,-74.03808,380000000,4086021.505376344,3,93.0
1,0,1,0,0,1,304000,1,4.6354203,-74.07748,248000000,5904761.904761905,1,42.0
1,0,0,1,0,1,360000,2,4.6475096,-74.05487,380000000,5588235.294117647,3,68.0
1,0,0,0,1,2,310000,3,4.741559,-74.05858,510000000,3953488.3720930233,3,129.0
1,0,0,0,1,2,258000,2,4.7317195,-74.037605,380000000,5757575.757575758,2,66.0
1,0,0,0,1,3,472000,4,4.719,-74.035,850000000,6800000.0,3,125.0
1,0,1,0,0,1,197000,2,4.68,-74.059,365000000,8816425.120772947,1,41.4
1,0,1,0,0,1,165000,1,4.723,-74.029,265000000,6973684.2105263155,1,38.0
1,0,1,0,0,1,272500,2,4.747,-74.089,355000000,5298507.462686568,3,67.0
1,0,1,0,0,1,259000,2,4.722895,-74.13306,350000000,4729729.72972973,3,74.0
1,0,0,1,0,2,632000,3,4.691,-74.068,600000000,5000000.0,3,120.0
1,0,0,1,0,1,316000,1,4.719,-74.035,270000000,4426229.508196721,2,61.0
0,1,0,1,0,3,587000,4,4.7161255,-74.029724,790000000,4114583.3333333335,4,192.0
1,0,0,1,0,2,265000,2,4.6957507,-74.08094,325000000,5241935.483870967,3,62.0
1,0,0,1,0,1,120000,3,4.645,-74.075,420000000,4285714.285714285,3,98.0
1,0,0,0,1,3,440000,3,4.65338,-74.10834,760000000,7169811.320754717,4,106.0
1,0,1,0,0,1,220000,2,4.7243276,-74.05911,340000000,5666666.666666667,3,60.0
1,0,1,0,0,1,410000,2,4.623,-74.073,500000000,6164468.006411047,3,81.11
1,0,1,0,0,2,350000,2,4.728462,-74.03997,435000000,4780219.78021978,4,91.0
1,0,0,1,0,1,605000,3,4.72532,-74.03499,420000000,4674457.429048414,3,89.85
1,0,1,0,0,2,800000,3,4.72452,-74.044,690000000,5476190.476190476,2,126.0
0,1,0,1,0,2,603100,3,4.732,-74.038,650000000,4100946.3722397476,3,158.5
0,1,0,0,1,2,449000,3,4.7387514,-74.06411,750000000,4385964.912280702,3,171.0
0,1,1,0,0,1,250000,2,4.7478833,-74.035286,355000000,3380952.380952381,4,105.0
0,1,0,0,1,2,375000,4,4.734504,-74.03249,720000000,4528301.886792453,4,159.0
1,0,0,0,1,1,285000,1,4.6434937,-74.05737,335000000,6090909.090909091,1,55.0
1,0,1,0,0,1,470000,2,4.63771,-74.05869,470000000,7704918.032786885,1,61.0
1,0,1,0,0,1,300000,3,4.736111,-74.06054,495000000,5156250.0,3,96.0
1,0,0,1,0,1,259900,2,4.76785,-74.033356,315000000,4256756.756756756,3,74.0
1,0,0,1,0,0,230000,2,4.7127705,-74.05999,260000000,3561643.835616438,3,73.0
1,0,1,0,0,1,380000,2,4.6347075,-74.062416,463000000,6808823.529411765,2,68.0
1,0,0,1,0,1,353000,2,4.7220874,-74.02578,350000000,4929577.464788732,2,71.0
1,0,0,0,1,2,392700,2,4.643267,-74.10889,710000000,6974459.7249508845,3,101.8
1,0,0,1,0,1,175000,2,4.754495,-74.02878,315000000,4861111.111111111,3,64.8
1,0,0,0,1,1,266000,2,4.6287313,-74.07245,330000000,4782608.695652174,3,69.0
1,0,0,0,1,1,240000,2,4.7355523,-74.05676,380000000,5277777.777777778,3,72.0
1,0,0,0,1,2,520000,3,4.712879,-74.033646,650000000,5688779.975494486,3,114.26
1,0,1,0,0,1,400000,2,4.638719,-74.060875,480000000,9600000.0,1,50.0
1,0,1,0,0,1,317000,2,4.739651,-74.05586,510000000,7500000.0,3,68.0
1,0,1,0,0,2,426000,3,4.747621,-74.06954,691200000,6010434.782608695,3,115.0
1,0,0,1,0,1,206000,2,4.755513,-74.04824,250000000,4807692.307692308,2,52.0
1,0,0,1,0,2,342000,2,4.7199388,-74.02832,330000000,5238095.238095238,2,63.0
1,0,0,0,1,1,354000,2,4.7279906,-74.039536,410000000,5000000.0,3,82.0
1,0,0,1,0,1,180000,3,4.640941,-74.061485,500000000,5494505.494505495,3,91.0
1,0,1,0,0,2,298000,2,4.6947556,-74.081116,560000000,6666666.666666667,3,84.0
1,0,0,0,1,1,270000,3,4.6447754,-74.12628,415000000,5060975.609756097,3,82.0
1,0,1,0,0,1,280000,3,4.741208,-74.03663,445000000,3320895.5223880596,3,134.0
1,0,0,0,1,1,250000,2,4.7460265,-74.037,355000000,3380952.380952381,4,105.0
0,1,0,0,1,3,720000,5,4.765,-74.06,1797000000,4492500.0,4,400.0
1,0,1,0,0,2,444000,2,4.725,-74.033,761902500,7250000.0,3,105.09
1,0,1,0,0,1,265000,2,4.755,-74.064,395000000,5337837.837837838,2,74.0
1,0,0,0,1,2,448000,3,4.691,-74.083,699000000,6185840.707964602,3,113.0
1,0,0,0,1,1,269000,2,4.741,-74.058,438000000,4977272.7272727275,3,88.0
1,0,0,1,0,2,360000,3,4.696,-74.083,450000000,5000000.0,4,90.0
0,1,0,1,0,2,500000,3,4.724,-74.037,699000000,5376923.076923077,3,130.0
0,1,0,1,0,2,450000,3,4.649,-74.109,655000000,5240000.0,4,125.0
1,0,1,0,0,1,401000,2,4.642,-74.059,395000000,7631375.579598146,1,51.76
1,0,0,0,1,2,558000,4,4.727,-74.033,640000000,5714285.714285715,3,112.0
1,0,1,0,0,1,216000,2,4.663,-74.081,346000000,5406250.0,3,64.0
1,0,0,0,1,3,472000,4,4.719,-74.035,850000000,6800000.0,3,125.0
1,0,0,1,0,1,167000,2,4.645,-74.1,380000000,5820186.858630724,3,65.29
1,0,1,0,0,1,322000,2,4.621,-74.072,440000000,8301886.79245283,1,53.0
1,0,1,0,0,2,428000,2,4.649,-74.084,745000000,5730769.230769231,3,130.0
1,0,0,1,0,2,397000,3,4.737,-74.072,374900000,4212359.550561798,3,89.0
1,0,0,0,1,1,253000,2,4.753,-74.067,375000000,5067567.567567567,3,74.0
1,0,0,0,1,2,480000,2,4.7339125,-74.05602,580000000,5225225.225225225,3,111.0
1,0,0,1,0,1,220000,2,4.763,-74.044,295000000,3863279.2037716084,3,76.36
1,0,0,1,0,1,326000,2,4.754,-74.067,400000000,4597701.149425288,3,87.0
1,0,1,0,0,1,214300,2,4.6705766,-74.13382,340000000,4533333.333333333,2,75.0
0,1,0,1,0,4,331000,4,4.6908426,-74.07162,980000000,2969696.9696969697,5,330.0
1,0,0,0,1,1,290000,3,4.7259026,-74.05651,512000000,5278350.5154639175,3,97.0
1,0,1,0,0,1,250000,2,4.6231275,-74.12512,403000000,4975308.641975309,3,81.0
1,0,0,1,0,0,330000,2,4.673718,-74.10458,380000000,4245810.055865922,3,89.5
1,0,0,1,0,1,120000,3,4.645,-74.075,420000000,4285714.285714285,3,98.0
1,0,0,0,1,2,340000,2,4.729021,-74.03393,470000000,4700000.0,4,100.0
1,0,1,0,0,1,222700,2,4.622794,-74.09096,310000000,6702702.702702703,1,46.25
1,0,0,1,0,1,340000,2,4.7043915,-74.02635,450000000,6250000.0,2,72.0
1,0,1,0,0,1,260000,2,4.71909,-74.05858,290000000,4270986.745213549,2,67.9
1,0,0,0,1,1,260000,2,4.7564225,-74.03901,408000000,4636363.636363637,3,88.0
1,0,0,0,1,1,352000,2,4.64057,-74.12766,620000000,4920634.920634921,3,126.0
1,0,1,0,0,1,270000,2,4.699824,-74.088425,400000000,5405405.405405405,3,74.0
1,0,1,0,0,1,342800,2,4.7340074,-74.025,450000000,5696202.53164557,3,79.0
1,0,0,1,0,1,290000,2,4.7109885,-74.07209,560000000,5924045.276631757,3,94.53
1,0,0,1,0,1,540000,3,4.6496134,-74.06094,568000000,4617886.1788617885,3,123.0
1,0,1,0,0,1,284000,1,4.7246776,-74.041626,332000000,5928571.428571428,1,56.0
1,0,0,0,1,1,250000,2,4.7467184,-74.035545,355000000,3380952.380952381,1,105.0
1,0,0,1,0,1,278000,3,4.72885,-74.046524,384500000,5415492.957746479,3,71.0
1,0,0,0,1,2,370000,3,4.7289124,-74.03282,494000000,4704761.904761905,3,105.0
1,0,1,0,0,1,366000,3,4.595881,-74.07525,620000000,6262626.262626262,2,99.0
0,1,0,1,0,2,549000,4,4.724909,-74.03223,620000000,3850931.6770186336,4,161.0
1,0,0,1,0,1,341000,2,4.723526,-74.02622,250000000,4807692.307692308,2,52.0
1,0,0,0,1,2,400000,3,4.72828,-74.04151,600000000,6451612.903225807,3,93.0
1,0,1,0,0,1,395000,2,4.720023,-74.03762,350000000,5833333.333333333,2,60.0
1,0,0,1,0,1,690000,3,4.697239,-74.08236,720000000,5034965.034965035,3,143.0
1,0,0,1,0,1,255000,2,4.73837,-74.051315,340000000,4473684.2105263155,3,76.0
1,0,1,0,0,1,321000,2,4.646401,-74.05532,590000000,6941176.470588235,2,85.0
1,0,1,0,0,1,330000,3,4.735874,-74.060074,495000000,5103092.783505155,3,97.0
1,0,1,0,0,1,330000,3,4.7376733,-74.05862,495000000,5103092.783505155,3,97.0
1,0,0,1,0,1,259000,2,4.766041,-74.031586,315000000,4256756.756756756,3,74.0
1,0,0,0,1,1,300000,2,4.73869,-74.04294,300000000,3797468.35443038,3,79.0
1,0,0,0,1,1,170000,2,4.7405868,-74.06045,330000000,5689655.172413793,2,58.0
1,0,0,1,0,1,260000,1,4.7333083,-74.05937,260000000,6046511.627906977,2,43.0
1,0,1,0,0,1,293000,2,4.745,-74.064,372000000,4894736.842105263,3,76.0
1,0,1,0,0,1,191300,2,4.607,-74.108,336500000,5516393.442622951,3,61.0
1,0,0,0,1,1,250000,2,4.735,-74.061,285000000,4672131.147540984,3,61.0
1,0,0,0,1,1,170000,2,4.669,-74.107,390000000,4333333.333333333,3,90.0
1,0,1,0,0,1,255000,2,4.6825714,-74.099266,420000000,5600000.0,3,75.0
1,0,1,0,0,1,310000,2,4.74502,-74.02643,380500000,4878205.128205128,3,78.0
1,0,1,0,0,1,225000,2,4.660364,-74.117645,545000000,5860215.053763441,3,93.0
1,0,1,0,0,1,240000,2,4.723,-74.134,337000000,4746478.873239436,3,71.0
1,0,0,0,1,1,223900,2,4.7293797,-74.03999,371000000,7000000.0,2,53.0
1,0,0,0,1,1,457000,3,4.71758,-74.03837,503000000,4657407.407407408,3,108.0
1,0,1,0,0,2,500000,3,4.6638017,-74.116394,720000000,6605504.587155963,3,109.0
1,0,0,0,1,2,290000,2,4.6426525,-74.100624,590000000,6629213.483146068,3,89.0
1,0,0,0,1,1,227000,2,4.741591,-74.06872,365000000,5703125.0,2,64.0
1,0,1,0,0,1,250000,2,4.672271,-74.117294,490000000,7205882.352941177,2,68.0
1,0,0,0,1,1,208000,2,4.641709,-74.12733,375000000,5000000.0,3,75.0
1,0,0,0,1,1,278000,1,4.6374907,-74.06069,390000000,7358490.566037736,1,53.0
1,0,0,1,0,1,184000,2,4.6656613,-74.132256,280000000,5185185.185185186,3,54.0
1,0,0,0,1,2,701000,4,4.7146535,-74.02991,1100000000,5699481.865284974,3,193.0
1,0,1,0,0,1,370000,2,4.755,-74.037,450000000,4736842.105263158,3,95.0
1,0,1,0,0,1,250000,2,4.725,-74.136,278000000,3475000.0,3,80.0
1,0,1,0,0,2,320000,2,4.687,-74.095,488000000,5191489.361702127,3,94.0
1,0,0,1,0,1,128000,1,4.734,-74.055,190000000,5594817.432273262,1,33.96
1,0,1,0,0,1,232000,2,4.7518344,-74.023026,425000000,5448717.948717949,3,78.0
1,0,0,1,0,1,175000,2,4.643639,-74.070885,520000000,5000000.0,3,104.0
1,0,0,0,1,1,851800,3,4.64846,-74.05529,510000000,6296296.296296297,1,81.0
0,1,0,1,0,2,408000,2,4.7298727,-74.038445,520000000,5656477.754813445,3,91.93
1,0,1,0,0,1,180000,2,4.724,-74.038,300000000,7142857.142857143,1,42.0
1,0,0,0,1,1,247000,2,4.7245,-74.02807,300000000,3333333.3333333335,3,90.0
1,0,0,1,0,0,315000,2,4.648469,-74.08871,600000000,3658536.5853658537,5,164.0
1,0,1,0,0,1,190000,2,4.6587086,-74.11873,470000000,6527777.777777778,2,72.0
1,0,0,0,1,1,269000,3,4.7394557,-74.058174,480000000,5000000.0,3,96.0
0,1,0,1,0,2,308000,3,4.7329607,-74.047226,1100000000,4910714.285714285,4,224.0
1,0,0,0,1,1,292000,3,4.735076,-74.055374,370000000,4277951.208232166,3,86.49
1,0,0,0,1,1,226200,2,4.7441397,-74.035736,330000000,4074074.074074074,3,81.0
1,0,1,0,0,1,208000,1,4.599265,-74.08285,410000000,1.025E7,1,40.0
1,0,0,1,0,1,293400,2,4.64492,-74.08479,510000000,6789137.380191693,3,75.12
1,0,0,1,0,2,530000,2,4.7351427,-74.03426,475000000,4611650.485436893,3,103.0
1,0,0,1,0,1,263000,2,4.6679826,-74.12645,350000000,5000000.0,3,70.0
1,0,1,0,0,1,297000,3,4.7405148,-74.067955,575000000,6764705.882352941,3,85.0
1,0,1,0,0,2,390000,2,4.6427736,-74.10845,710000000,7029702.970297029,3,101.0
1,0,1,0,0,1,247000,2,4.748142,-74.08769,330000000,4925373.134328358,3,67.0
1,0,0,0,1,2,310000,3,4.7408633,-74.06075,510000000,3953488.3720930233,3,129.0
1,0,1,0,0,1,350000,2,4.7412667,-74.06613,495000000,5265957.44680851,3,94.0
1,0,0,1,0,1,389000,3,4.6561384,-74.107285,500000000,5681818.181818182,3,88.0
1,0,0,0,1,1,292000,3,4.735499,-74.05307,370000000,4277951.208232166,3,86.49
1,0,1,0,0,1,270000,2,4.717963,-74.05987,320000000,5517241.379310345,2,58.0
1,0,0,0,1,2,560000,2,4.7153354,-74.030304,700000000,6126378.435147908,3,114.26
1,0,0,0,1,2,258000,2,4.7311325,-74.03755,380000000,5757575.757575758,2,66.0
1,0,1,0,0,2,1801000,3,4.6502814,-74.052155,1350000000,7584269.662921349,3,178.0
1,0,1,0,0,1,335300,2,4.7159185,-74.06025,393000000,5614285.714285715,3,70.0
1,0,0,0,1,1,178000,2,4.748,-74.091,290000000,4119903.3953686603,3,70.39
1,0,0,1,0,1,334000,2,4.698,-74.082,390000000,5416666.666666667,3,72.0
1,0,1,0,0,1,322000,2,4.621,-74.072,432000000,8000000.0,1,54.0
1,0,0,1,0,1,333000,2,4.725,-74.03,280000000,4745762.711864407,3,59.0
1,0,0,0,1,1,287800,3,4.737,-74.058,425000000,4981830.969405697,3,85.31
1,0,1,0,0,1,296640,2,4.722,-74.038,374000000,6800000.0,1,55.0
1,0,1,0,0,2,345000,2,4.74237,-74.05512,540000000,6352941.176470588,3,85.0
1,0,1,0,0,1,277000,2,4.721338,-74.13212,240000000,4363636.363636363,3,55.0
1,0,0,0,1,2,530000,3,4.727602,-74.043564,530500000,4912037.037037037,3,108.0
1,0,0,1,0,2,380000,2,4.732,-74.038,396000000,4258064.516129033,3,93.0
1,0,1,0,0,0,112000,2,4.596,-74.153,220000000,4230769.230769231,3,52.0
1,0,0,0,1,1,361400,2,4.7311854,-74.038,475000000,5337078.651685393,3,89.0
1,0,1,0,0,2,432400,2,4.724507,-74.04407,394500000,5556338.0281690145,2,71.0
1,0,1,0,0,1,287200,2,4.742654,-74.05641,400000000,5714285.714285715,3,70.0
1,0,0,1,0,1,240000,2,4.708,-74.062,330000000,4459459.459459459,3,74.0
1,0,0,1,0,1,370000,2,4.68888,-74.07286,430000000,3524590.1639344264,3,122.0
1,0,0,0,1,1,204000,2,4.6673913,-74.07548,450000000,8823529.411764706,1,51.0
1,0,0,0,1,1,365200,3,4.73068,-74.03684,510000000,4857142.857142857,3,105.0
1,0,0,1,0,2,844000,3,4.649,-74.055,900000000,6668642.5607587425,3,134.96
1,0,0,0,1,1,285000,1,4.645,-74.059,335000000,6090909.090909091,1,55.0
0,1,0,1,0,2,100000,3,4.6627545,-74.12469,850000000,3090909.090909091,3,275.0
0,1,0,0,1,2,100000,4,4.6630635,-74.12435,950000000,3958333.3333333335,5,240.0
0,1,1,0,0,2,100000,5,4.6657166,-74.125336,950000000,6333333.333333333,4,150.0
0,1,1,0,0,4,100000,3,4.6655045,-74.10753,1150000000,4600000.0,4,250.0
0,1,0,1,0,2,100000,4,4.6627545,-74.12469,800000000,3652968.0365296802,5,219.0
0,1,0,1,0,2,360000,3,4.6686277,-74.13014,590000000,3687500.0,5,160.0
0,1,0,1,0,4,150000,5,4.6972885,-74.07223,1200000000,5217391.304347826,5,230.0
0,1,1,0,0,2,390000,3,4.6686277,-74.13014,700000000,5303030.303030303,3,132.0
0,1,1,0,0,3,100000,4,4.6627846,-74.12313,990000000,4900990.099009901,3,202.0
0,1,0,1,0,1,130000,4,4.662109,-74.124725,860000000,3755458.5152838426,3,229.0
0,1,1,0,0,4,100000,5,4.6420183,-74.06741,1250000000,3063725.4901960786,5,408.0
1,0,1,0,0,1,207000,2,4.6708136,-74.12437,298000000,4656250.0,3,64.0
1,0,1,0,0,1,330000,2,4.6729326,-74.117905,620000000,6391752.577319588,3,97.0
1,0,1,0,0,1,300000,2,4.637954,-74.12474,525000000,5468750.0,3,96.0
1,0,1,0,0,1,280000,2,4.6260695,-74.12385,440000000,5116279.069767442,3,86.0
1,0,1,0,0,1,100000,2,4.6665025,-74.12494,420000000,4666666.666666667,3,90.0
1,0,1,0,0,2,352000,3,4.6571255,-74.10923,750000000,7281553.398058252,3,103.0
1,0,1,0,0,1,140000,1,4.758461,-74.051994,225000000,6081081.081081081,1,37.0
1,0,1,0,0,0,166000,2,4.6645694,-74.13349,236000000,4214285.714285715,3,56.0
1,0,0,1,0,1,140000,1,4.758461,-74.051994,225000000,6081081.081081081,1,37.0
1,0,1,0,0,1,210000,2,4.6347947,-74.12556,419000000,4988095.238095238,3,84.0
1,0,0,1,0,2,504000,2,4.7027807,-74.080246,510000000,3923076.923076923,3,130.0
1,0,0,0,1,0,180000,2,4.6653094,-74.11399,270000000,4736842.105263158,3,57.0
1,0,1,0,0,0,250000,2,4.723942,-74.131035,400000000,5128205.128205128,3,78.0
1,0,0,0,1,2,419000,3,4.659738,-74.11088,760000000,6129032.258064516,3,124.0
1,0,1,0,0,1,320000,2,4.7472,-74.08923,340000000,4358974.358974359,3,78.0
1,0,0,0,1,2,320000,2,4.6941123,-74.08495,620000000,6262626.262626262,3,99.0
1,0,1,0,0,1,359000,3,4.6591244,-74.11169,500000000,5555555.555555556,3,90.0
1,0,1,0,0,2,430000,3,4.74349,-74.03467,480000000,5454545.454545454,3,88.0
1,0,1,0,0,1,147000,2,4.722,-74.034,329000000,6580000.0,1,50.0
1,0,0,1,0,1,360000,3,4.728811,-74.04071,440000000,4230769.230769231,3,104.0
1,0,0,0,1,2,160000,2,4.609644,-74.10679,450000000,7627118.644067797,3,59.0
1,0,1,0,0,2,532000,3,4.72613,-74.04963,600000000,6521739.130434782,3,92.0
1,0,1,0,0,1,260800,2,4.746725,-74.0346,380000000,4634146.341463415,3,82.0
1,0,0,1,0,1,417000,3,4.647036,-74.05664,450000000,6338028.169014084,3,71.0
1,0,0,1,0,1,186000,1,4.717135,-74.031784,220000000,5531807.895398541,1,39.77
1,0,0,0,1,2,403000,2,4.6460443,-74.05399,395000000,6929824.561403509,1,57.0
1,0,0,0,1,1,309000,2,4.698845,-74.075226,470000000,5280898.876404494,3,89.0
1,0,1,0,0,1,287200,2,4.743391,-74.05716,400000000,6153846.153846154,2,65.0
1,0,1,0,0,1,177000,2,4.6432815,-74.12762,400500000,4711764.705882353,3,85.0
1,0,0,0,1,1,240000,2,4.7693315,-74.031815,268000000,3573333.3333333335,3,75.0
1,0,0,0,1,2,386000,3,4.7527,-74.03863,660000000,5156250.0,3,128.0
1,0,0,0,1,1,234000,2,4.642245,-74.12646,340000000,5074626.865671642,3,67.0
1,0,0,1,0,1,430000,3,4.635562,-74.06411,395000000,5808823.529411765,2,68.0
1,0,0,0,1,2,500000,2,4.734032,-74.03892,730000000,5615384.615384615,3,130.0
1,0,1,0,0,1,135000,2,4.7242603,-74.13417,240000000,3582089.552238806,3,67.0
1,0,0,1,0,1,205000,3,4.646,-74.06,799000000,5875000.0,2,136.0
1,0,1,0,0,2,434000,3,4.722,-74.028,520000000,6046511.627906977,3,86.0
1,0,0,1,0,1,175000,2,4.654,-74.062,530000000,4649122.807017544,4,114.0
1,0,0,0,1,2,344000,3,4.669,-74.116,780000000,7090909.090909091,3,110.0
1,0,0,0,1,1,225000,2,4.725,-74.045,349000000,5539682.53968254,2,63.0
1,0,1,0,0,1,270000,2,4.752,-74.023,510000000,5730337.078651685,3,89.0
1,0,1,0,0,1,180000,2,4.6450357,-74.132416,317500000,5990566.037735849,2,53.0
1,0,0,1,0,1,423000,2,4.6374035,-74.06318,360000000,5625000.0,2,64.0
1,0,0,1,0,2,420000,2,4.73263,-74.03015,465000000,5166666.666666667,2,90.0
1,0,0,1,0,2,350000,2,4.7238245,-74.028625,330000000,5593220.338983051,2,59.0
0,1,1,0,0,4,100000,4,4.7358723,-74.0771,2100000000,6774193.548387097,4,310.0
1,0,0,1,0,2,415200,2,4.72095,-74.03821,380000000,4634146.341463415,3,82.0
1,0,1,0,0,1,250000,2,4.664292,-74.10946,480000000,8571428.57142857,1,56.0
1,0,0,1,0,1,480000,2,4.7288313,-74.04844,408000000,4744186.046511628,3,86.0
1,0,0,1,0,1,100000,3,4.7257447,-74.0322,400000000,3571428.5714285714,4,112.0
1,0,1,0,0,0,176000,2,4.6593647,-74.11851,240000000,5714285.714285715,2,42.0
1,0,1,0,0,1,508000,2,4.7056937,-74.02658,308484000,5412000.0,2,57.0
1,0,1,0,0,2,407000,3,4.72463,-74.03594,590000000,5363636.363636363,3,110.0
1,0,1,0,0,1,350000,2,4.7235265,-74.12868,368000000,4799791.313421155,3,76.67
1,0,1,0,0,1,225000,2,4.6621165,-74.11865,545000000,5860215.053763441,3,93.0
1,0,0,0,1,1,250000,1,4.6412544,-74.061455,325000000,7065217.391304348,1,46.0
1,0,0,0,1,1,490000,3,4.7214794,-74.03532,550000000,5500000.0,3,100.0
1,0,0,0,1,1,223900,2,4.728077,-74.03939,371000000,7000000.0,2,53.0
1,0,1,0,0,1,300000,3,4.643605,-74.08483,550000000,7333333.333333333,4,75.0
0,1,0,1,0,1,367200,4,4.7305136,-74.040955,520000000,3113772.4550898205,3,167.0
1,0,1,0,0,2,320000,2,4.6872478,-74.094154,488000000,5191489.361702127,3,94.0
1,0,1,0,0,1,250000,2,4.724913,-74.13649,278000000,3475000.0,3,80.0
1,0,1,0,0,1,457000,3,4.7270255,-74.04012,503000000,4790476.19047619,3,105.0
1,0,1,0,0,1,278000,1,4.6262827,-74.08089,390000000,7222222.222222222,1,54.0
1,0,0,0,1,2,385000,3,4.717084,-74.03573,550000000,5188679.245283019,3,106.0
1,0,1,0,0,1,270000,2,4.627,-74.124,342000000,6008432.88826423,3,56.92
1,0,1,0,0,2,342000,2,4.725,-74.033,598897500,7045852.94117647,2,85.0
1,0,1,0,0,2,324000,2,4.724,-74.037,484900000,6642465.7534246575,2,73.0
1,0,1,0,0,0,172000,2,4.6601176,-74.11868,220000000,5238095.238095238,2,42.0
1,0,1,0,0,1,270000,2,4.753,-74.042,495000000,5051020.408163265,3,98.0
1,0,0,1,0,1,360000,1,4.704,-74.046,280000000,6222222.222222222,1,45.0
1,0,1,0,0,2,650000,3,4.72749,-74.04264,722000000,7078431.37254902,3,102.0
0,1,0,1,0,0,390000,4,4.722,-74.038,730000000,3989071.038251366,5,183.0
1,0,0,0,1,2,200000,2,4.69506,-74.083145,330000000,6226415.094339622,2,53.0
0,1,1,0,0,2,270000,3,4.69079,-74.07342,712000000,5085714.285714285,3,140.0
0,1,0,1,0,2,450000,3,4.68884,-74.03624,640000000,4266666.666666667,3,150.0
1,0,1,0,0,1,320000,1,4.638,-74.063,325000000,7738095.238095238,1,42.0
1,0,1,0,0,1,195000,2,4.7518,-74.09693,295000000,4538461.538461538,3,65.0
1,0,1,0,0,1,506000,2,4.65461,-74.06553,480000000,7097441.963625611,1,67.63
1,0,0,1,0,1,574000,4,4.651,-74.056,740000000,5967741.935483871,3,124.0
0,1,0,1,0,2,183000,1,4.755,-74.053,535000000,5597405.314919439,3,95.58
1,0,0,1,0,1,312000,2,4.72678,-74.03734,350000000,4320987.654320988,3,81.0
0,1,0,1,0,1,223000,3,4.76465,-74.03632,320000000,4166124.2025777893,2,76.81
0,1,0,0,1,1,250000,2,4.7466364,-74.03551,379000000,3609523.8095238097,3,105.0
1,0,0,1,0,1,420000,3,4.73375,-74.04231,420000000,4719101.123595506,3,89.0
1,0,1,0,0,1,240000,2,4.726882,-74.05519,410000000,5125000.0,3,80.0
0,1,0,1,0,2,180000,3,4.727,-74.026,640000000,3200000.0,4,200.0
1,0,1,0,0,1,282000,2,4.678407,-74.07648,425000000,5448717.948717949,2,78.0
1,0,0,0,1,1,380000,2,4.678407,-74.07648,600000000,6896551.724137931,3,87.0
1,0,0,1,0,0,113000,1,4.6315165,-74.06888,169000000,6500000.0,1,26.0
1,0,1,0,0,2,410000,3,4.721898,-74.03029,600000000,7058823.529411765,2,85.0
1,0,0,0,1,1,200000,2,4.662797,-74.12913,338000000,4389610.389610389,3,77.0
1,0,0,0,1,2,324000,3,4.653024,-74.10581,750000000,7653061.224489796,3,98.0
1,0,0,0,1,1,250000,2,4.7259507,-74.134415,278000000,3475000.0,3,80.0
1,0,0,0,1,1,488800,2,4.637,-74.076,462000000,6000000.0,2,77.0
1,0,0,0,1,1,261000,2,4.6468472,-74.06409,470000000,6438356.164383561,3,73.0
1,0,1,0,0,0,183000,2,4.658761,-74.125,286500000,6366666.666666667,3,45.0
0,1,0,1,0,1,300000,2,4.735588,-74.03822,350000000,4533678.756476684,3,77.2
1,0,1,0,0,1,342000,1,4.6168528,-74.0695,375000000,8333333.333333333,1,45.0
1,0,1,0,0,1,275000,1,4.6469035,-74.07994,340000000,7234042.55319149,1,47.0
1,0,0,1,0,1,191800,2,4.735113,-74.05266,263000000,4174603.1746031744,2,63.0
1,0,1,0,0,1,285000,2,4.6243877,-74.12359,460000000,5897435.897435897,3,78.0
1,0,0,0,1,0,106000,2,4.6453485,-74.12592,243000000,4584905.660377358,3,53.0
1,0,0,1,0,0,120000,2,4.637979,-74.07916,360000000,4390243.902439024,2,82.0
1,0,0,0,1,0,400000,2,4.627162,-74.06614,320000000,5000000.0,2,64.0
1,0,1,0,0,1,250000,2,4.7261033,-74.13579,278000000,3475000.0,3,80.0
1,0,0,0,1,1,384000,2,4.6613584,-74.008194,385000000,5065789.47368421,2,76.0
1,0,1,0,0,1,168000,2,4.7265987,-74.05062,350000000,5000000.0,3,70.0
1,0,1,0,0,2,516000,3,4.6912737,-74.068344,990000000,6380921.688688366,3,155.15
